report_date,stock_code,company_name,title,summary,sentiment_label,sentiment_score,gap_score
2023-08-03,35,中国天楹,公司事件点评报告：重力储能获国家能源局认可，第二增长曲线开始发力,"事件
1）公司近期公告：公司完成2023年面向专业投资者非公开发行绿色科技创新公司债券（蓝色债券）发行工作，本次债券发行实际募集资金1亿元，期限1年，募集资金主要用于投资建设如东100MWh重力储能项目；",negative,-0.98831874,0.649786
2023-11-20,90,天健集团,公司信息更新报告：营收规模稳健增长，多业务板块协同发展,"营收规模稳健增长，多业务板块协同发展，维持“买入”评级
天健集团发布2023年三季度报告，公司前三季度业绩整体表现良好，营收及经营性现金流同比增长，归母净利润受结转项目利润水平下降同比有所降低。公司致力于打造城市综合运营商，多元业务协同发展，物业销售情况保持韧性，未售资源充裕。城市建设及服务业务稳中有进，依托公司全产业链优势及科技创新赋能，探索成为未来业绩增长点。我们维持盈利预测不变，预计公司2023-2025年归母净利润为20.65、22.78、24.59亿元，EPS分别为1.11、1.22、1.32元，当前股价对应PE为4.8、4.3、4.0倍，维持“买入”评级。",neutral,-0.0006069723,0.07581085
2023-04-25,1,平安银行,等待复苏，为“起跳”蓄力,"事件：4月24日，平安银行披露2023年一季报：2023Q1归母净利润同比+13.6%（2022年同比+25.3%）；营业收入同比-2.4%（2022年同比+6.2%%）；年化加权ROE14.38%，同比+28bp；年化ROA1.08%，同比+6bp。
点评：",negative,-0.99611115,0.40758926
2023-10-31,60,中金岭南,盈利能力边际改善，持续强链延链,"事件
10月30日公司公布23三季报，1-3Q23实现营收528.48亿元，同比+12.48%；归母净利7.16亿元，同比-31.53%；扣非归母净利6.64亿元，同比-33.76%。3Q23实现营收156.21亿元，环比-23.61%；归母净利1.76亿元，环比-20.23%；扣非归母净利1.61亿元，环比-17.59%。",neutral,-0.022889875,1.084994
2023-04-03,89,深圳机场,2022客流量因疫情走低，全年亏损11.4亿,"深圳机场披露2022年年报。2022全年营收26.7亿元（-19.2%），归母净利润-11.4亿元，其中四季度单季营收6.2亿元（-34.0%），归母净利润-2.53亿元。整体来看，因疫情影响，公司收入下滑，因T3卫星厅投产公司成本显著提升，亏损幅度符合预期。
疫情影响客流下滑，公司营收下降。2022年疫情影响贯穿全年，公司实现保障航班起降架次23.6万，同比下降25.8%，相比2019年降36.3%，旅客吞吐量2156万，同比降40.7%，相比2019年下降59.3%，货邮吞吐量150.7万吨，同比降3.9%，相比2019年增17.5%。受制于业务量整体下滑，公司各项收入均出现下降，其中航空主业、航空物流、航空广告、航空增值服务收入同比分别下降22.2%、15.2%、1.2%、23.1%。",positive,0.99810016,0.040266216
2023-08-11,301,东方盛虹,2023年半年报点评：炼化景气回升，新材料构筑第二增长极,"事件1：2023年8月10日，公司发布23H1业绩，实现营业收入659亿元，同比上涨118%；实现归母净利润16.8亿元，同比上涨3%；实现扣非净利润15.6亿，同比下降2%。其中23Q2单季度，实现归母净利润9.6亿元，同比上涨2%、环比上涨34%，已连续两个季度实现环比增长。
事件2：2023年6月14日，公司发布第四期员工持股计划，拟筹集资金总额不超过12.8亿元，其中员工自筹资金不超过6.4亿元。",neutral,-0.0011159728,0.102873504
2023-01-30,34,神州数码,盈利表现符合预期区间，信创战略注入增长动力,"事件概况
神州数码于1月30日发布2022年度业绩预报，全年实现营业收入1150-1170亿元，同比下降6.03%-4.40%；实现归母净利润10.0-10.3亿元，同比增长301.34%-313.38%；实现扣非归母净利润9.1-9.4亿元，同比增长34.50%-38.93%。",neutral,-0.0020102365,0.18148518
2023-06-20,63,中兴通讯,AI时代，布局算力全产业链，开启新征程,中兴通讯核心的竞争力和长期成长逻辑在于强劲的技术研发实力在新应用领域的持续价值变现，AI数字经济时代，研发赋能深化算力全产业链布局，第二曲线业务有望成为未来强劲增长引擎。2023年一季度，在A股通信、电子、传媒和计算机板块中，公司研发投入排名第一，过去10年，公司累计研发投入超1300亿元，高研发投入铸就了强劲的技术实力。AI加速高算力时代到来，公司将研发实力赋能在芯片、服务器、交换机、液冷技术、软件算法、数据库等第二曲线全算力产业链，第二曲线创新业务2023年一季度营业收入同比增长超40%，第二曲线有望打牢公司长期成长基石。,neutral,-0.00042031362,0.54861695
2023-09-06,39,中集集团,集装箱业务阶段承压，海工板块高速增长,事件：公司发布2023年半年度报告。1）2023H1公司实现营业收入605.74亿元，同比下降16.02%；归属于上市公司股东的净利润3.99亿元，同比下降84.30%；扣非后归母净利润为9.77亿元，同比下降63.80%。2）2023Q2公司实现营业收入339.24亿元，同比下降7.23%；归属于上市公司股东的净利润2.38亿元，同比下降71.36%；扣非后归母净利润为9.47亿元，同比下降17.12%。,positive,0.9884712,1.2733616
2023-02-14,2,万科A,公司发布150亿元定增预案，提升资金实力，建议“区间操作”,"结论与建议：
公司发布公告，将向不超过35名特定对象定向募集不超过人民币150亿元，募得资金将用于房地产项目开发和补充流动资金。",neutral,-0.0008255514,1.093529
2023-07-12,157,中联重科,拟分拆中联高机重组上市，彰显加速发展决心,"事件：公司发布公告，拟分拆子公司中联高机重组上市，方案包括（1）路畅科技发行股份购买中联高机100%股权，（2）路畅科技向不超过35名（含）对象定增募资33.5亿元，用于补流和墨西哥生产基地建设。
拟分拆中联高机注入路畅科技重组上市，板块有望价值重估",negative,-0.99547595,0.5550332
2023-03-10,1,平安银行,2022年报点评：利润延续高增，加力支持实体,"事件：3月8日，平安银行发布2022年年报。22年营收1798.95亿元，YoY+6.2%；归母净利润455.16亿元，YoY+25.3%；不良率1.05%，拨备覆盖率290%。
利润延续高增长。22年营收同比+6.2%，信用减值同比-1.8%，拨备反哺之下，22年归母净利润同比+25.3%，延续2021年以来的较高增速。拆解营收，22年净利息收入同比+8.1%，增速较前三季度-0.6pct，或部分由疫情冲击下消费信贷需求减弱所致。中收同比-8.6%，年内股、债市场波动对代销基金、理财中收带来一定冲击，但新银保业务改革下代理保险收入同比+30.9%。其他非息收入同比+22.3%，增速下行或主要因Q4债券利率上行带来一定浮亏。",neutral,-0.00021468493,0.07204914
2023-05-04,32,深桑达A,2022年年报及2023年一季报点评：业绩超预期，数据创新业务未来可期,"事件：公司发布2022年报和2023年一季报，2022年，公司实现营收510.52亿元，同比增长16%；归母净利润亏损1.62亿元，同比下滑142%；23Q1实现营收129.26亿元，同比增长13%；归母净利润亏损0.57亿元，同比增长55%，2023年一季报业绩超预期。
电子云高速成长：中国电子云以自主技术为核心，在云计算、大数据、人工智能、安全、网络等领域具备自主设计与开发能力，是业界首个可同时提供具备信创能力的公有云服务和专属云产品的云计算厂商，以及国内首个以“增强”级安全能力通过中央网信办云计算服务安全评估的全国产化软硬件技术和支持PKS架构的云计算平台。中国电子云法人主体报表2022年营收3亿元，部分收入会在中国系统中体现，我们预计2022年深桑达A业务口径下云收入约8亿元，未来有望持续实现翻倍以上增长。",neutral,-0.00017004451,0.016857028
2023-11-20,301,东方盛虹,经营业绩短期承压，拟引入战投强化信心,2023年前三季度公司实现营业收入1036.42亿元，同比增长121.89%；归母净利润24.79亿元，同比增长57.15%。2023年第三季度实现营收377.43亿元，同比增长129.22%，环比增长3.79%；归母净利润7.98亿元，同比增长1667.41%，环比下跌17.13%。公司拟引入战投沙特阿美，增强市场信心，同时随着行业景气度修复，经营业绩有望改善，维持买入评级。,neutral,-0.00028780053,0.2423876
2023-05-25,89,深圳机场,设立合资公司扩大免税业务获利空间，枢纽机场议价能力不改,"公司公告：根据公司全资子公司航空城公司与深免前期签订的T3航站楼进出境免税店合同，公司可与深免集团成立合资公司经营T3航站楼进出境免税店，现公司拟与深免集团投资设立深圳鹏盛空港免税品有限公司，共同经营深圳机场T3航站楼进出境免税店和福永码头免税店，其中公司持股比例为49%。国信交运观点：
类似于上海机场投资收购日上免税股权，深圳机场与深免集团成立合资公司共同运营机场免税业务，可在三个维度实现共赢。",negative,-0.9942249,0.7887486
2023-08-24,1,平安银行,手续费增长改善，资本压力缓解,平安银行中报盈利同比增长14.9%，盈利能力提升，资本压力缓解。盈利持续较快增长，带动盈利能力不断提升，ROE12.65%，同比提升0.45个百分点，核心一级资本充足率8.95%，同比提升42bp。盈利增长压力主要来自收入端，贡献仍主要来自拨备。上半年营收同比下降3.7%，2季度单季同比下降5%，收入压力主要息差带来息收入承压，信贷需求偏弱、主动风险偏好下降叠加存款定期化的压力。2季度手续费表现积极同比增长4.5%，代理和结算均表现积极。偏弱的外部环境下，资产质量仍较为平稳。我们看到行业整体经营承压，公司经营仍积极，关注公司战略变化，对公和零售转型的推进。目前公司估值2023EPB0.53x，看好。维持对公司增持评级。,neutral,-8.310142e-05,0.0602327
2023-10-31,157,中联重科,出口保持高增，业绩超预期,"业绩简评
10 月 30 日，公司发布 23 年三季报， 23Q1-Q3 公司实现收入 355.14亿元（同比+15.87%）、归母净利润 28.55 亿元（ 同比+31.65%）；其中 Q3 单季度实现收入 114.39 亿元（同比+22.35%），实现归母净利润 8.15 亿元（同比+79.98%）， 超出市场预期。",neutral,-0.00013970875,0.03974843
2023-01-31,32,深桑达A,2022年业绩预告点评：持续加大电子云投入，国资云和数据要素龙头未来可期,"事件：公司2022年业绩预告，公司预计2022年归母净利润亏损1.6-1.1亿元，扣非净利润亏损2.75-2.35亿元，低于市场预期。
高研发投入厚积薄发：公司2022年亏损主要系1）持续加大数字与信息服务研发投入：公司旗下中国电子云加快完善在专属云、超融合一体机、分布式存储、大数据平台等领域的产品布局，以及一网统管、营商通等解决方案产品。2）数字与信息服务业务的市场拓展、业务交付、资金回款等受到一定程度限制，进而影响公司业绩。",positive,0.99774694,1.395125
2023-04-28,157,中联重科,2023年一季报点评：业绩表现优于行业，海外收入同比高增123%,"事件：公司披露2023年一季报：2023年一季度公司实现营收104亿元，同比增长4%，归母净利润8亿元，同比减少11%。
业绩表现优于行业，出口同比高增123%",neutral,-0.00016426036,0.020358741
2023-09-15,35,中国天楹,公司事件点评报告：重力储能打通风光储产业链，第二曲线业绩释放在即,"事件
公司近期公告：1）科左中旗风光储氢氨一体化产业园示范项目获批；2）2023年半年度报告，上半年实现营业收入23.88亿元（-4.67%），实现归属于上市公司股东的净利润1.64亿元（+33.10%）。对此，我们点评如下：",negative,-0.9950705,0.21270955
2023-08-13,301,东方盛虹,公司事件点评报告：炼化增厚业绩，新材料布局助力长期成长,"事件
东方盛虹发布2023年中报：上半年公司实现营业收入659亿元，同比增长117.91%；净利润16.8亿元，同比增长3.21%。其中Q2单季度实现营收363.65亿元，同比增长120.81%，环比增长23.13%，实现归母净利润9.63亿元，同比增长1.58%，环比增长34.31%。",neutral,-0.00019958304,0.05400163
2023-10-26,1,平安银行,点评报告：信贷结构持续调整，零售中间业务保持高增,"归母净利润同比增长8.1%：2023年前三季度，营收同比下降7.7%，增速较上半年下滑4个百分点，主要受业务结构调整使得净息差进一步收窄以及公允价值变动等因素影响。归母净利润同比增长8.1%，增速较上半年下滑6.8个百分点。
私行业务和银保业务保持快速增长：2023年9月末，管理零售客户资产（AUM）39988.48亿元，较上年末增长11.5%，其中私行达标客户AUM余额19003.16亿元，较上年末增长17.2%；财富客户136.93万户，较上年末增长8.2%，其中私行达标客户8.93万户，较上年末增长10.9%。2023年1-9月，实现财富管理手续费收入56.36亿元，同比增长10.4%。另外，公司2021年以来即启动新银保战略改革，与平安寿险等平安集团内专业公司深度合作。2023年银保业务在队伍建设、客户服务、产品体系等方面持续升级，产能保持较快增长，截至2023年9月末，新队伍在职人数超2500人；1-9月代理个人保险收入28.55亿元，同比增长98.3%，逐步成为大财富管理战略落地的重要增长引擎。",neutral,1.9753468e-05,0.15197831
2023-04-08,63,中兴通讯,公司动态点评：业绩同比高增，构建高效数字底座培育第二曲线,"公司发布 2022 年报，并在近日召开业绩说明会， 2022 年公司实现营业收入 1229.54 亿元，同比增长 7.36%，实现归母净利润 80.80亿元，同比增长 18.60%，实现扣非归母净利润 61.67 亿元，同比增长86.54%。
公司在全球及三大业务领域均实现同比增长，政企业务表现突出。 公司 2022 年国内和国际两大市场，运营商网络、政企业务和消费者业务三大业务收入均实现同比增长。其中国内、国际市场营收分别为 852.4 亿元、 377.1 亿元，同比增长 9.20%、 3.44%。运营商网络、政企业务、消费者业务营收分别为 800.4 亿元、 146.3 亿元、 282.8 亿元，同比增长 5.72%、 11.84%、 9.93%。",neutral,-5.2550313e-05,0.031950116
2023-04-18,301,东方盛虹,公司短期业绩承压，大炼化有望迎来修复,"事件：2023年4月17日晚，东方盛虹发布2022年年度报告。2022年，公司实现营收638.22亿元，同比+21.13%；实现归母净利润5.48亿元，同比-88.02%；扣非后归母净利润0.85亿元，同比-93.33%；实现基本每股收益0.09元，同比-88.16%。
其中，2022年Q4单季度，公司实现营收171.14亿元，同比-38.02%，环比+3.94%；实现归母净利润-10.29亿元，同比-133.05%；扣非后归母净利润-10.48亿元，环比-126.35%；实现基本每股收益-0.16元，同比-130.77%。",negative,-0.96053165,1.0962089
2023-10-10,35,中国天楹,发布股票期权激励计划，100MWh如东重力储能项目已封顶,"事件描述
事件：10月9日，中国天楹发布2023年实行股票期权激励计划（草案）公告。激励计划拟授予的股票期权数量为5,093万份，约占激励计划草案公告时公司股本总额252,377.7万股的2.0%，行权价格为3.94元/股。",negative,-0.99528676,0.08818132
2023-04-29,1,平安银行,点评报告：财富管理业务稳步推进,"报告关键要素:
平安银行发布2023年一季度业绩报告。",negative,-0.98996884,1.0132625
2023-09-01,2,万科A,公司信息更新报告：上半年业绩短期承压，财务盘面保持稳健,"上半年业绩短期承压，财务盘面保持稳健，维持“买入”评级
万科发布2023年中报，公司业绩受累于开发业务结转收入及利润下降，上半年营收（2008.9亿元）与归母净利润（98.7亿元）双承压，同比分别下降2.9%和19.4%。公司截至6月持有货币资金1221.8亿元，短债占有息负债比例降至14.2%的历史低点，财务盘面安全体现企业韧性。我们维持盈利预测，预计2023-2025年公司归母净利润分别为278.0、320.5、342.8亿元，EPS分别为2.33、2.69、2.87元，当前股价对应PE估值分别为5.9、5.1、4.7倍，维持“买入”评级。",neutral,-0.005344587,0.24668717
2023-10-10,63,中兴通讯,A defensive play with long runway for growth,"ZTE’s recent update on AI-related development: At a recent investor relationsevent, the Company shed light on its progress in AI development for the B2B sector.The Company featured a foundational AI model, a R&D model (AI-assistedprogramming), a telecom model (streamline telecom carriers’ operations), and anindustry-specific model (focusing on urban governance) aimed to be rolled outbetween year-end and early 2024. Capitalizing on the AI momentum spurred byChatGPT in 1H23, the Company is set to debut new computational products and ison track to launch an AI server, specifically en",negative,-0.9908047,0.12012184
2023-08-07,60,中金岭南,一体两翼，铜锌协力,"投资逻辑
“一体两翼”战略路径打造全产业链资源公司。公司海内外所属矿山保有锌金属资源693万吨、铅金属326万吨、铜金属126万吨、银金属6012吨及黄金、钴、镍等多种金属资源，2022年生产精矿含铅锌金属量27.4万吨。公司力争到“十四五”末实现营收1000亿元、利润20亿元以上，制定“一体两翼”战略实施路径，“一体”即提升所控制的铅锌铜金属资源量，“两翼”即打造铅锌和铜冶炼及精深加工产业链，尤其是转战铜产业链。",negative,-0.9963003,0.13462847
2023-09-08,12,南玻A,2023年中报点评：上半年收入稳健增长，稳步推进业务布局,"收入同增28.69%，净利润同减11.16%。2023年上半年实现营收83.89亿，同增28.69%，归母净利润8.89亿，同减11.16%，扣非归母净利润8.38亿，同减5.56%，EPS为0.29元/股，其中Q2单季度营收43.19亿，同增15.7%，归母净利润4.93亿，同减20.1%。
光伏玻璃拉动玻璃板块收入增长，电子玻璃竞争加剧。上半年玻璃业务板块（光伏/工程/浮法）实现收入63.35亿，同比+43.04%，毛利率为22.58%，同比-6.28pct，主因光伏玻璃产线投产收入增加带动成本增加；太阳能业务板块收入15.85亿，同比+10.53%，净利润3.56亿，同比+26.24%；电子玻璃和显示器件板块收入7.20亿，同比-11.1%，净利润0.15亿，同比-86.61%，主因行业竞争加剧，国内电子玻璃产能扩张致供过于求，以及全球电子产品需求萎缩和内嵌式触控技术普及致显示器销量下滑。",neutral,-0.001320858,0.45807767
2023-09-06,59,华锦股份,公司事件点评报告：2023H1业绩承压，炼化格局改善静待价差修复,"事件
华锦股份发布2023年中报：2023年上半年营业收入217.58亿元，同比减少9.93%；归母净利润亏损6.75亿元。2023Q2单季实现营收117.84亿元，同比减少12.48%，实现归母净利润亏损1.78亿元，去年同期为2.17亿元，环比减亏3.2亿元。",positive,0.99805367,0.20669901
2023-10-31,157,中联重科,2023年三季报点评：出口翻倍增长，盈利能力大幅提升,"事件：公司披露2023年三季报。
Q3归母净利润同比+80%，受益于出口高速增长",neutral,-0.0002839077,0.024876416
2023-11-19,32,深桑达A,公司信息更新报告：业绩符合预期，持续发力数据要素市场,"数字信息服务领域国资龙头，维持“买入”评级
我们维持2023-2025年归母净利润预测为2.61、4.94、7.15亿元，EPS分别为0.23、0.43、0.63元/股，当前股价对应PE分别91.4、48.2、33.3倍，考虑公司在国资云及数据要素领域的领先地位，维持“买入”评级。",neutral,-0.0028767,0.35984164
2023-04-14,60,中金岭南,巩固铅锌主业，进军铜产业链,"2022年公司归母净利润同比增长3.5%。2022年公司实现营收553.39亿元（+24.5%），归母净利润12.12亿元（+3.5%），扣非归母净利润11.73亿元（+10.91%），经营性净现金流10.81亿元（-38.85%）。其中2022Q4单季营收84.43亿元（-31.7%），归母净利润1.67亿元（-8.3%）,扣非归母净利润1.71亿元（+18.2%）。",negative,-0.65038586,0.39487088
2023-05-19,34,神州数码,Q1利润稳步增长，信创订单陆续交付,"事件： 公司发布2023年一季度报告，实现营业收入 271.2亿元，同比减少 5.2%，实现归母净利润 2.1亿元，同比增长 11.6%，实现扣非净利润 2.4亿元，同比增长 29.1%。
Q1业绩符合预期， 利润稳步释放。 2023年 Q1，公司收入小幅下滑，预计主要受宏观因素和下游景气度波动等影响；但公司利润释放良好， 扣非后净利润同比增长 29.1%，主要系报告期内计提存货跌价准备金同比大幅减少。此外，公司一季度销售、管理、研发、财务费用率分别为 1.55%（ +0.05pp）、 0.26%（ -0.01pp）、 0.26% （+0.05pp）、 0.15%（ -0.05pp），除研发费用的绝对值明显提升 14.7%之外， 其他费用均有减少， 费用率小幅攀升主要系收入规模下滑而人员成本刚性所致，体制增效举措仍然取得良好成果。",neutral,-0.0045186915,0.45470953
2023-04-25,63,中兴通讯,数字经济基座提供者，第二曲线全面发力,"事件：2023年4月22日，中兴通讯公布2023年第一季度报告，2023Q1公司实现营业收入291.43亿元，比上年同期增长4.34%，实现归母净利润26.42亿元，同比增长19.2%。
战略攻坚年营利双增，双曲线共发力保持领先地位。中兴通讯是全球领先的综合通信解决方案提供商以及中国最大的通信设备上市公司，2023年是公司进入战略超越期的第二年，第一季度业绩表现亮眼，收入、净利润、经营性现金流净额等核心指标符合发展预期，2023年第一季度公司实现营业总收入291.43亿元，同比增长4.34%，归母净利润/扣非归母净利润达到26.42亿元/24.55亿元，同比增长19.2%/25.71%，营利能力显著提高，现金流量净额为23.26亿元，同比增加95.89%，现金流健康水平进一步提升。第一曲线方面，公司进一步巩固技术领先地位，持续提升核心竞争力，其中，无线、承载、固网通过持续不断地推出新产品、新技术、新解决方案，提升占有率，核心网捕捉市场竞对态势变化的机会，稳固核心供应商地位。第二曲线方面，公司准确抓住窗口期，推出符合运营商需求的优势产品，如服务器、数据中心交换机、数字能源、数据中心、数据库、云电脑等。",neutral,-0.00014688497,0.5295373
2023-06-06,63,中兴通讯,运营商力推液冷，中兴液冷技术领先，有望核心受益,"事件：6月5日，在31届中国国际信息通信展览会上，中国移动、中国电信、中国联通三家基础电信运营企业共同面向业界发布了《电信运营商液冷技术白皮书》。
点评：",neutral,-0.027995925,0.96836823
2023-04-14,48,京基智农,牢铸生物安全优势，养殖新星迅速成长,"推荐逻辑：1）规模养殖场占比近六成，供需关系与疫病综合考量，优质养殖企业于周期中成长，24年养殖景气度或有提升；2）6750标准化生产模式，配备空气过滤新风系统，牢铸生物安全优势；3）南方生猪价格略高于全国平均水平，公司当前共计布局产能225万头，未来持续扩张，把握地域价格优势。
优质生猪养殖企业与周期中稳健发展。从能繁母猪存栏量的情况观测，23年生猪养殖景气度或将与22年相近。生猪市场供应量存在时滞性，可参考当前时点回溯十个月的能繁母猪存栏量而粗略估计生猪供应量，故而在判断23年全年生猪价格时，参考22年3月-23年2月能繁母猪存栏量平均数量，我们认为23年生猪养殖平均景气度将与22年水平相近，优质养殖企业把握成本优势，科学养殖提高效率。另一方面，22年Q4-23年Q1出现非瘟散点复发情况，生物安全问题或将导致生猪价格回落，对全年养殖景气度产生影响，同时进一步催化市场产能去化，为未来生猪价格景气回升蓄力，提供供需基本面支持。养殖企业的盈利不应单纯依靠于周期波动中价格的变化，核心的竞争力是提高养殖效率从而有效控制成本。优质养殖企业需要具有产能扩张所必备的现金流，同时经营成本的管控与防控疫病的水平将共同作用成为后续发展过程中的重要课题。",neutral,-0.000650688,0.08781624
2023-10-30,34,神州数码,三季度业绩稳健向上，关注昇腾产业链新变化,"主要观点：
事件概况",neutral,-0.0008074393,1.0260849
2023-08-31,157,中联重科,出口保持高增长，业绩超预期,"业绩简评
8月30日，公司发布23年中报，23H1公司实现收入240.75亿元（同比+13.03%）、归母净利润20.40亿元（同比+18.90%）；其中Q2单季度实现收入136.50亿元（同比+20.93%），实现归母净利润12.30亿元（同比+51.96%），超出市场预期。",neutral,-0.00014370412,0.041268945
2023-03-12,63,中兴通讯,服务器等ICT业务快速发展，盈利能力持续提升,"事件：2023年3月10日，公司发布2022年年报，2022年公司实现营收1229.54亿元，同比增长7.36%，实现归母净利润80.80亿元，同比增长18.60%，实现扣非后归母净利润61.67亿元，同比增长86.54%。
点评：",neutral,-0.00016928831,0.03986311
2023-09-06,35,中国天楹,“环保+新能源”双引擎，掌握重力储能核心技术,"事件描述
事件：8月31日，中国天楹发布2023年半年报，公司2023年上半年实现营业收入23.9亿元，同比-4.7%，实现归母净利润1.6亿元，同比+33.1%，公司今年上半年实现毛利率26.8%，净利率7.6%。",negative,-0.9947027,0.17439872
2023-04-05,34,神州数码,2022年年报点评：利润快速增长，信创+AI双轮驱动,"事件： 2023 年 3 月 30 日，公司发布 2022 年年报。 2022 年，公司实现营收 1,158.80 亿元，同比减少 5.32%；归母净利润 10.04 亿元，同比增加303.11%；扣非归母净利润 9.21 亿元，同比增加 36.09%。业绩符合市场预期。投资要点
利润表现亮眼， 自主品牌业务增长迅速： 公司 2022 年营收同比减少，主要系公司主动聚焦高价值、高毛利业务所致。 公司扣非归母净利润增速较快，主要系公司提质增效、整体毛利率的提升以及战略业务比重的增加。 分业务来看， 2022 年， IT 分销业务实现营收 1082.75 亿元，同比减少 7.33%。 云计算及数字化转型业务实现营收 50.23 亿元，同比增长29.29%。其中云转售（ AGG）业务收入 43.60 亿元，同比增长 26.82%；云管理服务（ MSP）收入 5.18 亿元，同比增长 50.58%。自主品牌业务实现营收 25.70 亿元，同比增长 55.75%，主要系信创战略持续推进所致。",neutral,-0.0025547077,0.20853812
2023-10-29,301,东方盛虹,23Q3业绩同比向好，引入战投开辟新篇章,事件：2023年10月27日，东方盛虹发布三季度报告，2023年前三季度，公司实现营业收入1036.42亿元，同比上涨122%；实现归母净利润24.79亿元，同比上涨57%；扣非后净利润20.53亿元，同比上涨81%；经营活动现金流量净额60.22亿元，同比上涨88%；基本每股收益0.37元/股，同比上涨42%；资产负债率为79.90%，同比上涨1pct，较2022年全年上涨1pct。,neutral,-0.00017994535,0.0453524
2023-08-31,60,中金岭南,铅锌跌价盈利下滑，铜冶炼增收增利,"2023H1年公司归母净利润同比下降36%。2023H1公司实现营收372亿元（+3.9%），归母净利润5.4亿元（-36.3%），扣非归母净利润5.03亿元（-38.8%），经营性净现金流0.47亿元（-90.4%）。其中2023Q2单季营收204亿元（-3.3%），归母净利润2.2亿元（-57.3%）,扣非归母净利润1.95亿元（-59.8%）。盈利下降主因锌价下跌，2023H1锌现货价22132元/吨，同比下降了3757元/吨，公司年产锌精矿19万吨，锌价跌幅基本可以对应公司盈利的下降。",positive,0.9972912,0.8984247
2023-04-25,63,中兴通讯,中兴通讯季报点评：Q1营收稳步增长 毛利率大幅提升,"事件描述：
公司发布2023年第一季度报告。2023年1-3月，公司实现营业收入291.4亿元，同比增长4.3%；归母净利润26.4亿元，同比增长19.2%；实现扣非净利润24.5亿元，同比增长25.71%。",neutral,-0.00018347616,0.028739274
2023-03-13,63,中兴通讯,双曲线发力，从发展到超越,"2023年3月11日，公司发布2022年年度报告。2022年公司实现营业收入1229.5亿元，同比增长7.4%；实现归母净利润80.8亿元，同比增长18.6%；实现扣非归母净利润61.7亿元，同比增长86.5%。业绩基本符合预期。
三大业务稳健增长，成本控制不断优化。公司收入结构稳定，22年运营商、政企、消费者业务分别占比65%/12%/23%，分别同比增长5.7%/11.8%/9.9%。报告期内，受益于运营商业务毛利率提升至46%,公司整体毛利率37.2%，同比增加2PP，成本持续优化。公司强化DICT全栈全域产品创新，全年研发投入达216.0亿元，占营收比17.6%，持续夯实核心技术及产品竞争力。",neutral,-0.0027823076,0.33908045
2023-06-06,66,中国长城,公司动态报告：多重机遇叠加下看好国产化坚固“长城”,"飞腾为心、整机为基，构筑国产化坚固“长城”。 2022 年公司计算终端方面：
1）党政市场： 持续发力，信创产品实现中央机关全覆盖和进入 31 个省市政府采购目录，加速向全国区县信创市场推广； 2）行业市场： 在邮储、工行、能建、中车、电科、电信等多家央企拿下优质项目，多个关键行业领域实现销售突破，为行业市场推广奠定基础。根据公司公开投资者交流纪要， 2022 年累计 24 个重大项目共计 8.5 亿元， 特别是国家某机关、某运营商、某银行以及某能源央企中国长城均为最大或唯一供货商。 3） CPU 产品不断迭代： 根据公司公开投资者交流纪要，飞腾公司基于 S5000 系列平台的服务器产品正在加速推进中， 中国长城基于 S5000 系列平台的服务器产品完成首版主板开发测试。",neutral,-0.002234621,0.14696336
2023-10-28,301,东方盛虹,2023年三季报点评：Q3业绩小幅承压，新材料建设有序推进,"事件：公司发布2023年三季报，实现营业收入1036亿元，同比+122%；归母净利润24.8亿元，同比+57%，扣非净利润20.5亿，同比+81%。其中23Q3单季度，实现归母净利润8.0亿元，同比+1458%、环比-17%，扣非净利润4.9亿元，同比+207%、环比-43%，业绩略低于预期。
油价中枢回升贡献库存收益，炼化产品价格整体上涨。1）2023年上半年国际油价震荡下跌，公司累计计提6.2亿存货减值损失（其中Q1/Q2分别计提2.7亿/3.5亿），对业绩形成拖累。进入下半年以后，受OPEC+减产等因素驱动，油价扭转了自去年二季度以来的下行趋势，其中Q3期间布伦特原油均价回升至85.8美元/桶，环比+7.9美元/桶（+10%），对公司业绩形成正向贡献。2）受油价中枢抬升影响，炼化产品价格整体上涨，其中Q3期间汽油、柴油、PX、纯苯、LLDPE、聚丙烯、丁二烯均价分别环比+3%、+2%、+7%、+11%、+3%、-0%、+1%。",positive,0.996676,0.11526048
2023-05-04,2,万科A,营收利润双增长，投资拿地再发力,"事件
2023年4月28日万科A披露2023年一季报，2023年一季度实现营业收入684.7亿元，同比+9.3%；实现归属于上市公司股东的净利润14.5亿元，同比+1.2%。",neutral,-0.0017576858,0.2758466
2023-10-25,1,平安银行,2023年三季报点评：私行业务亮眼，中收稳步修复,"事件：10月24日，平安银行发布23年三季报。23Q1-3累计实现营收1276亿元，YoY-7.7%；归母净利润396亿元，YoY+8.1%；不良率1.04%，拨备覆盖率283%。
中收表现回暖，利息收入拖累营收。23Q1-3累计营收、归母净利润同比增速均边际下滑，较23H1分别-4.0pct、-6.8pct。拆解营收，23Q1-3净利息收入同比-6.2%，增速较23H1下行3.9pct，规模增速放缓、息差收窄均有拖累。非息收入方面，中收表现回暖，23Q1-3中收同比+2.5%，增速较23H1回升0.5pct。其他非息收入同比-28.0%，降幅较23H1扩大8.7pct，主要受公允价值变动损益、汇兑损益影响。",neutral,-0.00036158098,1.0512146
